Shipment,Gift Message(s),Item Contains,Products,Channel,Status,Priority,Picklist,Invoice No.,On Hold,State,Fulfillment TAT,Regulatory Forms,Batch #,Shipping,Payment Method,Created,Action,Dispatch Group,Pack Group,Multi-part shipment state,Quantity,Display Order #,Shipment,ContainsGiftWrap,ChannelCode,ChannelID,Item Type SKUs,Item Type Ids,Seller SKUs,Item Id Details,Seller SKU Details,Shipping Provider,Shipping Provider Code,Shipping Courier,AWB,Dispatch Time,Shipping Arranged By,Product Management Switched Odd,Label Format,Item Details List,Item Detailing Pending,Putaway Pending,Weight,Weight,Length,Width,Height,Package Type,Number Of Boxes,Single Action Invoice Label New,OrderItemIds,Shipping Package Type Scannable Source
6790555369780,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Kerala,2026-05-29 17:22:54,,,,PREPAID,2026-05-27 17:22:54,,,,NA,3,#62641,SP26-2759315,0,SHOPIFY,9592,"MH-005,MN_,sucker_6","5606408,5471555,6410063","MH-005,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6410063~sucker_6~Sucker 6',"MH-005~Moan - Solo Time^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768312181044,16768312148276-1,16768312148276-0",NOT_APPLICABLE
6790559793460,0,false,MN_,SHOPIFY,CREATED,0,,,No,Odisha,2026-05-29 17:22:54,,,,PREPAID,2026-05-27 17:22:54,,,,NA,2,#62642,SP26-2759316,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768319095092-1,16768319095092-0",NOT_APPLICABLE
6790565658932,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748299,No,West Bengal,2026-05-29 17:31:42,,,PURPLE_DRONE37379910897735,COD,2026-05-27 17:31:42,,QDB01543,PG01538,NA,1,#62644,SP26-2759317,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897735,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768329548084,NOT_APPLICABLE
6790572081460,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Delhi,2026-05-29 17:42:08,,,,PREPAID,2026-05-27 17:42:08,,,,NA,3,#62645,SP26-2759318,0,SHOPIFY,9592,"MH-005,MN_,Sucker","5606408,5471555,6284831","MH-005,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6284831~Sucker~Sucker,MH-005~Moan - Solo Time^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768338886964,16768338919732-1,16768338919732-0",NOT_APPLICABLE
6790592594228,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Delhi,2026-05-29 18:02:17,,,,COD,2026-05-27 18:02:17,,,,NA,3,#62646,SP26-2759319,0,SHOPIFY,9592,"MH-002,MN_,sucker_6","5606411,5471555,6410063","MH-002,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6410063~sucker_6~Sucker 6',"MH-002~Moan - Charge-UP^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768372080948,16768372048180-1,16768372048180-0",NOT_APPLICABLE
6790598197556,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748268,No,Maharashtra,2026-05-29 18:12:21,,,PURPLE_DRONE37379910989052,PREPAID,2026-05-27 18:12:21,,QDB01543,PG01538,NA,1,#62647,SP26-2759320,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910989052,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768381845812,NOT_APPLICABLE
6790598951220,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748289,No,Jharkhand,2026-05-29 18:12:21,,,PURPLE_DRONE153179460004324,PREPAID,2026-05-27 18:12:21,,QDB01543,PG01538,NA,2,#62648,SP26-2759321,0,SHOPIFY,9592,"MN_,MR_","5471555,5471554","MR-MN,MR-MN",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title,MR-MN~G.S.T - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004324,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768383975732-0,16768383975732-1",NOT_APPLICABLE
6790600327476,0,false,MN_,SHOPIFY,CREATED,0,,,No,Kerala,2026-05-29 18:12:21,,,,PREPAID,2026-05-27 18:12:21,,,,NA,2,#62649,SP26-2759322,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768386662708-1,16768386662708-0",NOT_APPLICABLE
6790605177140,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748288,No,Bihar,2026-05-29 18:22:25,,,PURPLE_DRONE37379910996306,PREPAID,2026-05-27 18:22:25,,QDB01543,PG01538,NA,2,#62650,SP26-2759323,0,SHOPIFY,9592,"MN_,PuC","5471555,5521454","PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC,PUC_WITH_MOAN_100ml~PuC,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910996306,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768395608372-1,16768395608372-0",NOT_APPLICABLE
6790619824436,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 18:32:01,,,,PREPAID,2026-05-27 18:32:01,,,,NA,3,#62651,SP26-2759324,0,SHOPIFY,9592,"MH-005,MN_,sucker_6","5606408,5471555,6410063","MH-005,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6410063~sucker_6~Sucker 6',"MH-005~Moan - Solo Time^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768420839732,16768420872500-1,16768420872500-0",NOT_APPLICABLE
6790625591604,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Rajasthan,2026-05-29 18:42:23,,,,PREPAID,2026-05-27 18:42:23,,,,NA,5,#62652,SP26-2759325,0,SHOPIFY,9592,"MH-005,MN_,MN_,PuC,sucker_6","5606408,5471555,5471555,5521454,6410063","MH-005,sucker_6_with_moan_100ml,PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6410063~sucker_6~Sucker 6',"MH-005~Moan - Solo Time^PUC_WITH_MOAN_100ml~PuC^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,485.000,5.000,160,125,100,DEFAULT,1,OFF,"16768429588788,16768429556020-1,16768429621556-1,16768429621556-0,16768429556020-0",NOT_APPLICABLE
6790625919284,0,false,G-Digger-Purple,SHOPIFY,DISPATCHED,0,,INV26-2748320,No,Chhattisgarh,2026-05-29 18:42:23,,,PURPLE_DRONE153179460004315,PREPAID,2026-05-27 18:42:23,,QDB01543,PG01538,NA,4,#62653,SP26-2759326,0,SHOPIFY,9592,"G-Digger-Purple,MN-003,MR_,Pouch_small","6399269,5606413,5471554,6293672","G-digger-Purple_with_moan,MR_MN_Pouch,MR_MN_Pouch,MR_MN_Pouch",5471554~MR_~G.S.T^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6293672~Pouch_small~Peppy Storage Pouch - Small size^6399269~G-Digger-Purple~G-Digger - massager for women - Purple,G-digger-Purple_with_moan~G-Digger - Purple^MR_MN_Pouch~G.S.T - With Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004315,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,484.000,4.000,160,125,100,DEFAULT,1,OFF,"16768430080308,16768430047540-0,16768430047540-2,16768430047540-1",NOT_APPLICABLE
6788157997364,1,false,MN-003,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 19:01:32,,,,PREPAID,2026-05-27 19:01:32,,,,NA,3,#62517,SP26-2759327,0,SHOPIFY,9592,"MN-003,MN_,Sucker","5606413,5471555,6284831","MN-003,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6284831~Sucker~Sucker,MN-003~Moan - Chocolate^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16760802181428,16760802214196-1,16760802214196-0",NOT_APPLICABLE
6790655410484,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Kerala,2026-05-29 19:11:51,,,,PREPAID,2026-05-27 19:11:51,,,,NA,3,#62655,SP26-2759328,0,SHOPIFY,9592,"MH-002,MN_,sucker_6","5606411,5471555,6410063","MH-002,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6410063~sucker_6~Sucker 6',"MH-002~Moan - Charge-UP^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768483950900,16768483918132-1,16768483918132-0",NOT_APPLICABLE
6790653346100,1,false,MN-003,SHOPIFY,DISPATCHED,0,,INV26-2748303,No,Delhi,2026-05-29 19:11:51,,,PURPLE_DRONE153179460004323,PREPAID,2026-05-27 19:11:51,,QDB01543,PG01538,NA,3,#62654,SP26-2759329,0,SHOPIFY,9592,"MN-003,MN_,PuC","5606413,5471555,5521454","MN-003,PUC_WITH_MOAN_100ml,PUC_WITH_MOAN_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5521454~PuC~PuC^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml,MN-003~Moan - Chocolate^PUC_WITH_MOAN_100ml~PuC,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004323,2026-05-28 14:22:45,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768478970164,16768478937396-1,16768478937396-0",NOT_APPLICABLE
6790663078196,1,false,MH-005,SHOPIFY,CREATED,0,,,No,Goa,2026-05-29 19:22:27,,,,PREPAID,2026-05-27 19:22:27,,,,NA,3,#62656,SP26-2759330,0,SHOPIFY,9592,"MH-005,MN_,Sucker","5606408,5471555,6284831","MH-005,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606408~MH-005~Moan - Solotime - Water-Based Lubricant - 100 ml^6284831~Sucker~Sucker,MH-005~Moan - Solo Time^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768497877300,16768497910068-1,16768497910068-0",NOT_APPLICABLE
6790674350388,1,false,MH-004,SHOPIFY,CREATED,0,,,No,Tamil Nadu,2026-05-29 19:31:46,,,,PREPAID,2026-05-27 19:31:46,,,,NA,3,#62657,SP26-2759331,0,SHOPIFY,9592,"MH-004,MN_,Sucker","5606412,5471555,6284831","MH-004,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606412~MH-004~Moan Water-Based Lubricant - Watermelon - 100 ml^6284831~Sucker~Sucker,MH-004~Moan - Watermelon^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768520782132,16768520814900-1,16768520814900-0",NOT_APPLICABLE
6790710821172,1,false,MN-003,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 20:12:10,,,,PREPAID,2026-05-27 20:12:10,,,,NA,3,#62659,SP26-2759332,0,SHOPIFY,9592,"MN-003,MN_,sucker_6","5606413,5471555,6410063","MN-003,sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6410063~sucker_6~Sucker 6',"MN-003~Moan - Chocolate^sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768589267252,16768589234484-1,16768589234484-0",NOT_APPLICABLE
6790770852148,0,false,MN_,SHOPIFY,CREATED,0,,,No,Karnataka,2026-05-29 21:02:02,,,,PREPAID,2026-05-27 21:02:02,,,,NA,2,#62660,SP26-2759333,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768708837684-1,16768708837684-0",NOT_APPLICABLE
6790788153652,1,false,G-Digger-Black,SHOPIFY,DISPATCHED,0,,INV26-2748286,No,Gujarat,2026-05-29 21:11:32,,,PURPLE_DRONE37379910897805,COD,2026-05-27 21:11:32,,QDB01543,PG01538,NA,2,#62662,SP26-2759334,0,SHOPIFY,9592,"G-Digger-Black,MH-004","5724827,5606412","G-digger-Black_with_moan,MH-004",5606412~MH-004~Moan Water-Based Lubricant - Watermelon - 100 ml^5724827~G-Digger-Black~G-DIGGER Internal & External Massager For Women (Black),G-digger-Black_with_moan~G-Digger - Black^MH-004~Moan - Watermelon,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897805,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768740327732,16768740360500",NOT_APPLICABLE
6790784221492,0,false,MN_,SHOPIFY,CREATED,0,,,No,Gujarat,2026-05-29 21:11:32,,,,COD,2026-05-27 21:11:32,,,,NA,2,#62661,SP26-2759335,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768732365108-1,16768732365108-0",NOT_APPLICABLE
6790795166004,0,false,MN_,SHOPIFY,CREATED,0,,,No,Kerala,2026-05-29 21:21:39,,,,COD,2026-05-27 21:21:39,,,,NA,2,#62663,SP26-2759336,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768752091444-1,16768752091444-0",NOT_APPLICABLE
6790801490228,1,false,MH-002,SHOPIFY,CREATED,0,,,No,Haryana,2026-05-29 21:31:36,,,,PREPAID,2026-05-27 21:31:36,,,,NA,3,#62664,SP26-2759337,0,SHOPIFY,9592,"MH-002,MN_,Sucker","5606411,5471555,6284831","MH-002,sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^5606411~MH-002~Moan ChargeUP^6284831~Sucker~Sucker,MH-002~Moan - Charge-UP^sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768768147764,16768768114996-1,16768768114996-0",NOT_APPLICABLE
6790807552308,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 21:31:36,,,,PREPAID,2026-05-27 21:31:36,,,,NA,2,#62666,SP26-2759338,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768779419956-1,16768779419956-0",NOT_APPLICABLE
6790804144436,0,false,MN_,SHOPIFY,DISPATCHED,0,,INV26-2748304,No,Kerala,2026-05-29 21:31:36,,,PURPLE_DRONE153179460004827,PREPAID,2026-05-27 21:31:36,,QDB01543,PG01538,NA,2,#62665,SP26-2759339,0,SHOPIFY,9592,"MN_,MR_","5471555,5471554","MR-MN,MR-MN",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title,MR-MN~G.S.T - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004827,2026-05-28 14:22:45,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768773095732-0,16768773095732-1",NOT_APPLICABLE
6790846611764,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748298,No,Maharashtra,2026-05-29 22:01:37,,,PURPLE_DRONE153179480561838,COD,2026-05-27 22:01:37,,QDB01543,PG01538,NA,1,#62667,SP26-2759340,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179480561838,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768859537716,NOT_APPLICABLE
6790874202420,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748310,No,Jammu & Kashmir,2026-05-29 22:21:39,,,PURPLE_DRONE37379910897783,COD,2026-05-27 22:21:39,,QDB01543,PG01538,NA,1,#62668,SP26-2759341,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897783,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768918749492,NOT_APPLICABLE
6790878593332,1,false,G-Digger-Black,SHOPIFY,DISPATCHED,0,,INV26-2748290,No,Rajasthan,2026-05-29 22:21:39,,,PURPLE_DRONE37379910897794,COD,2026-05-27 22:21:39,,QDB01543,PG01538,NA,2,#62669,SP26-2759342,0,SHOPIFY,9592,"G-Digger-Black,MH-004","5724827,5606412","G-digger-Black_with_moan,MH-004",5606412~MH-004~Moan Water-Based Lubricant - Watermelon - 100 ml^5724827~G-Digger-Black~G-DIGGER Internal & External Massager For Women (Black),G-digger-Black_with_moan~G-Digger - Black^MH-004~Moan - Watermelon,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897794,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768927662388,16768927695156",NOT_APPLICABLE
6790886228276,0,false,MN-003,SHOPIFY,DISPATCHED,0,,INV26-2748315,No,Kerala,2026-05-29 22:31:35,,,PURPLE_DRONE37379910989122,PREPAID,2026-05-27 22:31:35,,QDB01546,PG01538,NA,3,#62672,SP26-2759343,0,SHOPIFY,9592,"MN-003,MR_,Pouch_small","5606413,5471554,6293672","MR_MN_Pouch,MR_MN_Pouch,MR_MN_Pouch",5471554~MR_~G.S.T^5606413~MN-003~Moan - Water-Based Lubricant | Chocolate | 100 ml^6293672~Pouch_small~Peppy Storage Pouch - Small size,MR_MN_Pouch~G.S.T - With Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910989122,2026-05-28 15:44:58,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768942604596-0,16768942604596-2,16768942604596-1",NOT_APPLICABLE
6790882263348,0,false,MN_,SHOPIFY,CREATED,0,,,No,Maharashtra,2026-05-29 22:31:35,,,,PREPAID,2026-05-27 22:31:35,,,,NA,2,#62671,SP26-2759344,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768934347060-1,16768934347060-0",NOT_APPLICABLE
6790882165044,0,false,MN_,SHOPIFY,CREATED,0,,,No,Chhattisgarh,2026-05-29 22:31:35,,,,PREPAID,2026-05-27 22:31:35,,,,NA,2,#62670,SP26-2759345,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768934248756-1,16768934248756-0",NOT_APPLICABLE
6790889275700,0,false,MN_,SHOPIFY,CREATED,0,,,No,Tamil Nadu,2026-05-29 22:31:35,,,,PREPAID,2026-05-27 22:31:35,,,,NA,2,#62673,SP26-2759346,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768948470068-1,16768948470068-0",NOT_APPLICABLE
6790892552500,0,false,MN_,SHOPIFY,CREATED,0,,,No,Karnataka,2026-05-29 22:31:35,,,,PREPAID,2026-05-27 22:31:35,,,,NA,2,#62675,SP26-2759347,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768954237236-1,16768954237236-0",NOT_APPLICABLE
6790889701684,0,false,MN_,SHOPIFY,CREATED,0,,,No,Tamil Nadu,2026-05-29 22:31:35,,,,PREPAID,2026-05-27 22:31:35,,,,NA,2,#62674,SP26-2759348,0,SHOPIFY,9592,"MN_,sucker_6","5471555,6410063","sucker_6_with_moan_100ml,sucker_6_with_moan_100ml",5471555~MN_~Moan Water-Based Lube - Default Title^6410063~sucker_6~Sucker 6',"sucker_6_with_moan_100ml~Scukr 6""",,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768949027124-1,16768949027124-0",NOT_APPLICABLE
6790906085684,0,false,MN_,SHOPIFY,CREATED,0,,,No,Karnataka,2026-05-29 22:41:25,,,,PREPAID,2026-05-27 22:41:25,,,,NA,2,#62678,SP26-2759349,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768982876468-1,16768982876468-0",NOT_APPLICABLE
6790903529780,0,false,Marley-02,SHOPIFY,DISPATCHED,0,,INV26-2748292,No,Assam,2026-05-29 22:41:25,,,PURPLE_DRONE37379910897772,COD,2026-05-27 22:41:25,,QDB01543,PG01538,NA,1,#62677,SP26-2759350,0,SHOPIFY,9592,Marley-02,5735469,Marley-02,5735469~Marley-02~All In,Marley-02~All In - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897772,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,1,1,1,DEFAULT,1,OFF,16768978780468,NOT_APPLICABLE
6790898483508,1,false,G-Digger-Black,SHOPIFY,DISPATCHED,0,,INV26-2748312,No,Odisha,2026-05-29 22:41:25,,,Velocity Shipping40598111665856,PREPAID,2026-05-27 22:41:25,,QDB01543,PG01538,NA,2,#62676,SP26-2759351,0,SHOPIFY,9592,"G-Digger-Black,MH-002","5724827,5606411","G-digger-Black_with_moan,MH-002",5606411~MH-002~Moan ChargeUP^5724827~G-Digger-Black~G-DIGGER Internal & External Massager For Women (Black),G-digger-Black_with_moan~G-Digger - Black^MH-002~Moan - Charge-UP,Velocity Shipping,VELOCITY_SHIPPING,Delhivery Standard,40598111665856,2026-05-28 14:22:36,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16768966295860,16768966328628",NOT_APPLICABLE
6790917554484,0,false,MN_,SHOPIFY,CREATED,0,,,No,Punjab,2026-05-29 22:51:34,,,,COD,2026-05-27 22:51:34,,,,NA,2,#62681,SP26-2759352,0,SHOPIFY,9592,"MN_,Sucker","5471555,6284831","sucker,sucker",5471555~MN_~Moan Water-Based Lube - Default Title^6284831~Sucker~Sucker,sucker~scukr,,,,,,UNIWARE,false,PDF,,0,false,482.000,2.000,160,125,100,DEFAULT,1,OFF,"16769005355316-1,16769005355316-0",NOT_APPLICABLE
6790913818932,0,false,BL_,SHOPIFY,DISPATCHED,0,,INV26-2748307,No,Maharashtra,2026-05-29 22:51:34,,,PURPLE_DRONE37379910897750,COD,2026-05-27 22:51:34,,QDB01543,PG01538,NA,1,#62680,SP26-2759353,0,SHOPIFY,9592,BL_,5471560,BL_,5471560~BL_~BLO Men Massager - Default Title,BL_~BLO Men Massager - Only Blo,PURPLE_DRONE,PURPLE_DRONE,DELHIVERY,37379910897750,2026-05-28 14:22:44,UNIWARE,false,PDF,,0,false,481.000,1.000,160,125,100,DEFAULT,1,OFF,16768996114740,NOT_APPLICABLE
6790907953460,0,false,BL_,SHOPIFY,DISPATCHED,0,,INV26-2748305,No,Assam,2026-05-29 22:51:34,,,PURPLE_DRONE153179460004307,PREPAID,2026-05-27 22:51:34,,QDB01543,PG01538,NA,3,#62679,SP26-2759354,0,SHOPIFY,9592,"BL_,MN_,MR_","5471560,5471555,5471554","BL_,MR-MN,MR-MN",5471554~MR_~G.S.T^5471555~MN_~Moan Water-Based Lube - Default Title^5471560~BL_~BLO Men Massager - Default Title,BL_~BLO Men Massager - Only Blo^MR-MN~G.S.T - Without Pouch,PURPLE_DRONE,PURPLE_DRONE,Xpressbees,153179460004307,2026-05-28 14:22:46,UNIWARE,false,PDF,,0,false,483.000,3.000,160,125,100,DEFAULT,1,OFF,"16768986022196,16768986054964-0,16768986054964-1",NOT_APPLICABLE
